user,user_type,candidate_news,candidate_news_type,score,label
77,0,3042,[0 0 0 0 0],0.4397901,0
59,0,2872,[0 0 0 0 0],0.48329815,1
59,0,2560,[0 0 0 0 0],0.6677656,0
59,0,2992,[0 0 0 0 0],0.34749848,0
59,0,2587,[0 0 0 0 0],0.5815577,0
59,0,2577,[0 0 0 0 0],0.60159624,0
59,0,2582,[0 0 0 0 0],0.6260361,0
59,0,2940,[0 0 0 0 0],0.81006575,0
59,0,2574,[0 0 0 0 0],0.6243923,0
59,0,2588,[0 0 0 0 0],0.44468147,0
59,0,2891,[0 0 0 0 0],0.47205,0
59,0,2554,[0 0 0 0 0],0.4343411,0
64,1,3502,[0 0 0 0 0],0.5864676,1
64,1,3037,[0 0 0 0 0],0.843914,0
64,1,3026,[0 0 0 0 0],0.69520205,0
64,1,3354,[0 0 0 0 0],0.77035385,0
64,1,3340,[0 0 0 0 0],0.72854066,0
64,1,3490,[0 0 0 0 0],0.50610906,0
64,1,3717,[0 0 0 0 0],0.1627678,0
64,1,4087,[0 0 0 0 0],0.43502468,0
64,1,1803,[0 0 0 0 0],1.0,0
64,1,3351,[0 0 0 0 0],0.032742236,0
64,1,3463,[0 0 0 0 0],0.32155317,0
26,1,2980,[0 0 0 0 0],0.7596735,1
26,1,2580,[0 0 0 0 0],0.35978436,0
26,1,2841,[0 0 0 0 0],0.22437765,0
26,1,3817,[0 0 0 0 0],0.024817124,0
26,1,3478,[0 0 0 0 0],0.5772116,0
26,1,3391,[0 0 0 0 0],0.91508263,0
26,1,3648,[0 0 0 0 0],0.76768446,0
26,1,3444,[0 0 0 0 0],0.5722891,0
26,1,2891,[0 0 0 0 0],0.8193774,0
26,1,2872,[0 0 0 0 0],0.8521461,0
26,1,3368,[0 0 0 0 0],0.0005138872,0
26,1,3402,[0 0 0 0 0],0.81700176,0
26,1,2560,[0 0 0 0 0],0.6784985,0
26,1,3339,[0 0 0 0 0],0.50962895,0
26,1,3366,[0 0 0 0 0],0.020462302,0
26,1,2854,[0 0 0 0 0],0.6274612,0
26,1,3633,[0 0 0 0 0],0.11207994,0
26,1,3347,[0 0 0 0 0],0.5990053,0
26,1,3095,[0 0 0 0 0],0.72894216,0
26,1,2567,[0 0 0 0 0],0.061551496,0
26,1,2992,[0 0 0 0 0],0.6774399,0
26,1,4088,[0 0 0 0 0],0.9915848,0
26,1,2832,[0 0 0 0 0],0.7783336,0
26,1,3396,[0 0 0 0 0],0.89693373,0
26,1,2582,[0 0 0 0 0],0.92585415,0
26,1,4089,[0 0 0 0 0],0.6246632,0
26,1,2577,[0 0 0 0 0],0.9572863,0
26,1,4090,[0 0 0 0 0],0.01801494,0
26,1,3688,[0 0 0 0 0],0.07472404,0
26,1,3359,[0 0 0 0 0],0.8550622,0
26,1,4091,[0 0 0 0 0],0.9955922,0
26,1,4092,[0 0 0 0 0],0.841409,0
26,1,3334,[0 0 0 0 0],0.6962966,0
26,1,4005,[0 0 0 0 0],0.8192425,0
26,1,3991,[0 0 0 0 0],0.76869875,0
61,1,3578,[0 0 0 0 0],0.637135,1
61,1,4095,[0 0 0 0 0],0.76071775,1
61,1,3799,[0 0 0 0 0],0.8220129,0
61,1,3144,[0 0 0 0 0],0.3058501,0
61,1,3131,[0 0 0 0 0],0.97943395,0
61,1,3520,[0 0 0 0 0],0.37834713,0
61,1,3515,[0 0 0 0 0],0.80826586,0
61,1,4093,[0 0 0 0 0],0.0924941,0
61,1,4094,[0 0 0 0 0],0.25204435,0
61,1,3527,[0 0 0 0 0],0.78061193,0
61,1,4096,[0 0 0 0 0],0.27986673,0
61,1,2594,[0 0 0 0 0],0.6029315,0
61,1,4097,[0 0 0 0 0],0.102709375,0
61,1,3525,[0 0 0 0 0],0.5266842,0
62,0,2750,[0 0 0 0 0],0.43971315,1
62,0,3047,[0 0 0 0 0],0.4610325,0
62,0,3194,[0 0 0 0 0],0.27633324,0
62,0,3070,[0 0 0 0 0],0.7162096,0
62,0,2602,[0 0 0 0 0],0.41634586,0
62,0,2738,[0 0 0 0 0],0.4793279,0
62,0,2751,[0 0 0 0 0],0.3560821,0
62,0,3302,[0 0 0 0 0],0.62163585,0
62,0,4098,[0 0 0 0 0],0.438984,0
62,0,3067,[0 0 0 0 0],0.41642234,0
62,0,3058,[0 0 0 0 0],0.360863,0
62,0,42,[0 0 0 0 0],0.5358639,0
62,0,3056,[0 0 0 0 0],0.5873243,0
62,0,2785,[0 0 0 0 0],0.57639724,0
62,0,3046,[0 0 0 0 0],0.4604255,0
62,0,3073,[0 0 0 0 0],0.45030153,0
62,0,2540,[0 0 0 0 0],0.6271578,0
62,0,3075,[0 0 0 0 0],0.3012223,0
62,0,3069,[0 0 0 0 0],0.68981117,0
62,0,4099,[0 0 0 0 0],0.5127034,0
62,0,3064,[0 0 0 0 0],0.40964013,0
62,0,2591,[0 0 0 0 0],0.6248081,0
62,0,3079,[0 0 0 0 0],0.4346711,0
62,0,982,[0 0 0 0 0],0.9999989,0
62,0,2541,[0 0 0 0 0],0.44320583,0
62,0,3339,[0 0 0 0 0],0.48883495,0
62,0,3065,[0 0 0 0 0],0.35062096,0
62,0,3596,[0 0 0 0 0],0.3154972,0
62,0,2663,[0 0 0 0 0],0.51869315,0
29,1,3578,[0 0 0 0 0],0.008141673,1
29,1,2627,[0 0 0 0 0],0.39474377,0
29,1,4100,[0 0 0 0 0],0.033034153,0
29,1,3499,[0 0 0 0 0],0.95318806,0
29,1,2543,[0 0 0 0 0],0.23478332,0
29,1,3516,[0 0 0 0 0],0.009961467,0
29,1,3139,[0 0 0 0 0],0.9990958,0
29,1,3580,[0 0 0 0 0],0.71802694,0
29,1,2879,[0 0 0 0 0],0.44310918,0
29,1,4101,[0 0 0 0 0],0.029573627,0
29,1,3787,[0 0 0 0 0],0.11691442,0
29,1,4102,[0 0 0 0 0],0.9833192,0
29,1,3119,[0 0 0 0 0],0.9332306,0
29,1,3286,[0 0 0 0 0],0.37615442,0
29,1,3718,[0 0 0 0 0],0.16764006,0
29,1,2762,[0 0 0 0 0],0.013235489,0
29,1,3138,[0 0 0 0 0],0.7771179,0
29,1,2615,[0 0 0 0 0],0.08103963,0
29,1,3509,[0 0 0 0 0],0.8395181,0
30,1,2879,[0 0 0 0 0],0.60762453,1
30,1,2595,[0 0 0 0 0],0.8029649,0
30,1,4103,[0 0 0 0 0],0.41273338,0
30,1,4104,[0 0 0 0 0],0.61795264,0
30,1,3286,[0 0 0 0 0],0.8148708,0
30,1,2660,[0 0 0 0 0],0.63641995,0
30,1,1459,[0 0 0 0 0],1.0,0
30,1,3602,[0 0 0 0 0],0.71552587,0
30,1,3127,[0 0 0 0 0],0.4852784,0
30,1,3793,[0 0 0 0 0],0.29246962,0
30,1,4105,[0 0 0 0 0],0.25036964,0
30,1,2776,[0 0 0 0 0],0.1283426,0
30,1,2626,[0 0 0 0 0],0.06705709,0
30,1,4106,[0 0 0 0 0],0.29999256,0
30,1,3013,[0 0 0 0 0],0.05493687,0
30,1,3085,[0 0 0 0 0],0.26754233,0
30,1,4107,[0 0 0 0 0],0.44582096,0
30,1,2599,[0 0 0 0 0],0.9864271,0
30,1,4108,[0 0 0 0 0],0.67170626,0
30,1,3578,[0 0 0 0 0],0.5769853,0
30,1,4109,[0 0 0 0 0],0.36056662,0
30,1,3493,[0 0 0 0 0],0.2033559,0
30,1,2604,[0 0 0 0 0],0.9332061,0
30,1,4110,[0 0 0 0 0],0.810943,0
30,1,2635,[0 0 0 0 0],0.73652947,0
30,1,3512,[0 0 0 0 0],0.4423656,0
30,1,4111,[0 0 0 0 0],0.6002735,0
30,1,4112,[0 0 0 0 0],0.728518,0
30,1,2550,[0 0 0 0 0],0.069611974,0
30,1,2646,[0 0 0 0 0],0.779123,0
30,1,3783,[0 0 0 0 0],0.18552336,0
30,1,4113,[0 0 0 0 0],0.07790396,0
30,1,3110,[0 0 0 0 0],0.76423806,0
30,1,2762,[0 0 0 0 0],0.32391307,0
30,1,4114,[0 0 0 0 0],0.9789404,0
30,1,3495,[0 0 0 0 0],0.6757292,0
30,1,3138,[0 0 0 0 0],0.8465001,0
30,1,3323,[0 0 0 0 0],0.6353736,0
30,1,3610,[0 0 0 0 0],0.06398028,0
30,1,2705,[0 0 0 0 0],0.76638323,0
30,1,4115,[0 0 0 0 0],0.46374837,0
30,1,4116,[0 0 0 0 0],0.3009992,0
30,1,2768,[0 0 0 0 0],0.9513186,0
30,1,2547,[0 0 0 0 0],0.45657626,0
30,1,3139,[0 0 0 0 0],0.68967086,0
30,1,3496,[0 0 0 0 0],0.29434484,0
30,1,4117,[0 0 0 0 0],0.15588303,0
30,1,4118,[0 0 0 0 0],0.41728908,0
30,1,2607,[0 0 0 0 0],0.8881603,0
30,1,2615,[0 0 0 0 0],0.9466676,0
30,1,3608,[0 0 0 0 0],0.8534914,0
30,1,3131,[0 0 0 0 0],0.9563245,0
30,1,3499,[0 0 0 0 0],0.99209654,0
30,1,3109,[0 0 0 0 0],0.42914346,0
30,1,3580,[0 0 0 0 0],0.1538389,0
30,1,3960,[0 0 0 0 0],0.0732771,0
30,1,2594,[0 0 0 0 0],0.8994964,0
30,1,4119,[0 0 0 0 0],0.42635423,0
30,1,3615,[0 0 0 0 0],0.31816253,0
30,1,4120,[0 0 0 0 0],0.5588407,0
30,1,4121,[0 0 0 0 0],0.7935265,0
30,1,2621,[0 0 0 0 0],0.08676645,0
30,1,4122,[0 0 0 0 0],0.90812474,0
30,1,4073,[0 0 0 0 0],0.0495692,0
30,1,3507,[0 0 0 0 0],0.22509296,0
30,1,4123,[0 0 0 0 0],0.21026413,0
30,1,2627,[0 0 0 0 0],0.83621025,0
30,1,3718,[0 0 0 0 0],0.84388214,0
30,1,1803,[0 0 0 0 0],1.0,0
30,1,2639,[0 0 0 0 0],0.57312065,0
48,0,2540,[0 0 0 0 0],0.46379498,1
48,0,2721,[0 0 0 0 0],0.548475,0
48,0,2770,[0 0 0 0 0],0.48690683,0
48,0,2694,[0 0 0 0 0],0.6009245,0
48,0,2631,[0 0 0 0 0],0.3828253,0
48,0,2678,[0 0 0 0 0],0.3998744,0
48,0,2785,[0 0 0 0 0],0.6279985,0
48,0,2760,[0 0 0 0 0],0.48219135,0
48,0,2747,[0 0 0 0 0],0.44817805,0
48,0,2777,[0 0 0 0 0],0.4224587,0
48,0,2830,[0 0 0 0 0],0.77037054,0
48,0,2816,[0 0 0 0 0],0.69635725,0
48,0,2783,[0 0 0 0 0],0.33162668,0
48,0,2682,[0 0 0 0 0],0.78827274,0
48,0,2794,[0 0 0 0 0],0.314992,0
48,0,2717,[0 0 0 0 0],0.29262653,0
48,0,2811,[0 0 0 0 0],0.5167306,0
48,0,2754,[0 0 0 0 0],0.44902372,0
48,0,2719,[0 0 0 0 0],0.34728494,0
21,1,2826,[0 0 0 0 0],0.0095996,1
21,1,3333,[0 0 0 0 0],0.9820947,0
21,1,2835,[0 0 0 0 0],0.5814319,0
21,1,2828,[0 0 0 0 0],0.07017575,0
21,1,2959,[0 0 0 0 0],0.8871119,0
21,1,3466,[0 0 0 0 0],0.0005910776,0
21,1,3481,[0 0 0 0 0],0.3767735,0
21,1,2864,[0 0 0 0 0],0.26753438,0
21,1,3355,[0 0 0 0 0],0.89699715,0
21,1,3331,[0 0 0 0 0],0.4355161,0
21,1,3708,[0 0 0 0 0],0.9979949,0
21,1,3043,[0 0 0 0 0],0.515044,0
21,1,3037,[0 0 0 0 0],0.7557894,0
21,1,3624,[0 0 0 0 0],0.017771581,0
99,0,3437,[0 0 0 0 0],0.49598733,1
99,0,2826,[0 0 0 0 0],0.48087123,0
5,1,2542,[0 0 0 0 0],0.5461771,1
5,1,2548,[0 0 0 0 0],0.9970335,0
5,1,2823,[0 0 0 0 0],0.88241404,0
5,1,3105,[0 0 0 0 0],0.7036807,0
5,1,4124,[0 0 0 0 0],0.35080096,0
5,1,3805,[0 0 0 0 0],0.052885614,0
5,1,2544,[0 0 0 0 0],0.061242804,0
5,1,2550,[0 0 0 0 0],0.40393737,0
5,1,2543,[0 0 0 0 0],0.15183952,0
5,1,2546,[0 0 0 0 0],0.24920595,0
5,1,2547,[0 0 0 0 0],0.63025784,0
5,1,2549,[0 0 0 0 0],0.35285532,0
5,1,3108,[0 0 0 0 0],0.7183087,0
5,1,2650,[0 0 0 0 0],0.9467883,0
5,1,4125,[0 0 0 0 0],0.17131619,0
5,1,2551,[0 0 0 0 0],0.96093565,0
23,1,3261,[0 0 0 0 0],0.689723,1
23,1,3190,[0 0 0 0 0],0.8404185,0
23,1,2541,[0 0 0 0 0],0.95443714,0
23,1,2590,[0 0 0 0 0],0.94398636,0
84,1,3462,[0 0 0 0 0],0.37380442,1
84,1,3780,[0 0 0 0 0],0.8962098,0
84,1,2914,[0 0 0 0 0],0.1889178,0
84,1,3037,[0 0 0 0 0],0.87378246,0
84,1,3103,[0 0 0 0 0],0.8657085,0
84,1,3790,[0 0 0 0 0],0.80507356,0
84,1,3808,[0 0 0 0 0],0.8952093,0
84,1,4126,[0 0 0 0 0],0.39537832,0
84,1,3781,[0 0 0 0 0],0.36537743,0
84,1,3474,[0 0 0 0 0],0.16119836,0
84,1,4127,[0 0 0 0 0],0.73305017,0
84,1,2828,[0 0 0 0 0],0.8919558,0
84,1,3039,[0 0 0 0 0],0.49680218,0
84,1,2548,[0 0 0 0 0],0.19655368,0
84,1,2876,[0 0 0 0 0],0.24776493,0
84,1,4128,[0 0 0 0 0],0.57740927,0
84,1,3521,[0 0 0 0 0],0.5945122,0
84,1,3503,[0 0 0 0 0],0.6268553,0
84,1,4129,[0 0 0 0 0],0.32577562,0
84,1,3326,[0 0 0 0 0],0.33119762,0
84,1,3340,[0 0 0 0 0],0.27539292,0
84,1,2546,[0 0 0 0 0],0.081806965,0
84,1,3484,[0 0 0 0 0],0.5198801,0
84,1,2671,[0 0 0 0 0],0.63709927,0
84,1,2824,[0 0 0 0 0],0.6900968,0
84,1,4130,[0 0 0 0 0],0.81833506,0
84,1,3614,[0 0 0 0 0],0.08744674,0
84,1,4131,[0 0 0 0 0],0.2753061,0
84,1,3359,[0 0 0 0 0],0.8578387,0
84,1,4132,[0 0 0 0 0],0.52732193,0
84,1,3996,[0 0 0 0 0],0.18711613,0
84,1,3354,[0 0 0 0 0],0.73890704,0
84,1,3489,[0 0 0 0 0],0.5112535,0
84,1,3351,[0 0 0 0 0],0.09295978,0
84,1,3717,[0 0 0 0 0],0.0312902,0
84,1,2545,[0 0 0 0 0],0.42418534,0
84,1,3505,[0 0 0 0 0],0.94661367,0
84,1,3568,[0 0 0 0 0],0.37128067,0
84,1,3786,[0 0 0 0 0],0.6611221,0
84,1,4133,[0 0 0 0 0],0.22314453,0
84,1,3502,[0 0 0 0 0],0.68162936,0
84,1,3114,[0 0 0 0 0],0.60904986,0
84,1,2843,[0 0 0 0 0],0.2514455,0
84,1,3491,[0 0 0 0 0],0.22958615,0
84,1,3102,[0 0 0 0 0],0.9416596,0
84,1,3716,[0 0 0 0 0],0.24494632,0
84,1,3460,[0 0 0 0 0],0.27689233,0
84,1,3035,[0 0 0 0 0],0.1349726,0
84,1,3613,[0 0 0 0 0],0.2621898,0
84,1,3370,[0 0 0 0 0],0.34408787,0
84,1,3787,[0 0 0 0 0],0.1374845,0
84,1,2621,[0 0 0 0 0],0.15673363,0
84,1,3034,[0 0 0 0 0],0.68977547,0
84,1,3041,[0 0 0 0 0],0.60599536,0
84,1,53,[0 0 0 0 0],0.52404,0
84,1,3500,[0 0 0 0 0],0.09252078,0
84,1,3792,[0 0 0 0 0],0.38551885,0
84,1,2721,[0 0 0 0 0],0.4214163,0
38,1,4136,[0 0 0 0 0],0.096086435,1
38,1,3605,[0 0 0 0 0],0.4494441,0
38,1,4134,[0 0 0 0 0],0.22530146,0
38,1,2594,[0 0 0 0 0],0.47706228,0
38,1,2542,[0 0 0 0 0],0.23024964,0
38,1,2543,[0 0 0 0 0],0.26024124,0
38,1,3602,[0 0 0 0 0],0.21521865,0
38,1,3694,[0 0 0 0 0],0.77762103,0
