user,user_type,candidate_news,candidate_news_type,score,label
59,0,2891,[0 0 0 0 0],1.0,0
59,0,2554,[0 0 0 0 0],0.99862444,0
64,1,3502,[0 0 0 0 0],0.98510194,1
64,1,3037,[0 0 0 0 0],7.5945463e-06,0
64,1,3026,[0 0 0 0 0],1.0,0
64,1,3354,[0 0 0 0 0],0.99999917,0
64,1,3340,[0 0 0 0 0],1.0,0
64,1,3490,[0 0 0 0 0],0.9758197,0
64,1,3717,[0 0 0 0 0],1.0,0
64,1,4087,[0 0 0 0 0],0.94987077,0
64,1,1803,[0 0 0 0 0],1.0,0
64,1,3351,[0 0 0 0 0],1.0,0
64,1,3463,[0 0 0 0 0],1.0,0
26,1,2980,[0 0 0 0 0],1.0,1
26,1,2580,[0 0 0 0 0],0.99999976,0
26,1,2841,[0 0 0 0 0],0.8539935,0
26,1,3817,[0 0 0 0 0],0.9013467,0
26,1,3478,[0 0 0 0 0],0.060608346,0
26,1,3391,[0 0 0 0 0],1.0,0
26,1,3648,[0 0 0 0 0],1.0,0
26,1,3444,[0 0 0 0 0],1.0,0
26,1,2891,[0 0 0 0 0],0.9999343,0
26,1,2872,[0 0 0 0 0],0.99999785,0
26,1,3368,[0 0 0 0 0],1.0,0
26,1,3402,[0 0 0 0 0],1.0,0
26,1,2560,[0 0 0 0 0],0.9999993,0
26,1,3339,[0 0 0 0 0],0.99722123,0
26,1,3366,[0 0 0 0 0],1.0,0
26,1,2854,[0 0 0 0 0],0.99868506,0
26,1,3633,[0 0 0 0 0],1.0,0
26,1,3347,[0 0 0 0 0],0.938107,0
26,1,3095,[0 0 0 0 0],1.0,0
26,1,2567,[0 0 0 0 0],0.63386095,0
26,1,2992,[0 0 0 0 0],0.98341805,0
26,1,4088,[0 0 0 0 0],3.2756043e-07,0
26,1,2832,[0 0 0 0 0],1.0,0
26,1,3396,[0 0 0 0 0],5.04396e-07,0
26,1,2582,[0 0 0 0 0],5.984574e-07,0
26,1,4089,[0 0 0 0 0],3.7055247e-06,0
26,1,2577,[0 0 0 0 0],0.73508865,0
26,1,4090,[0 0 0 0 0],0.041447986,0
26,1,3688,[0 0 0 0 0],0.88881516,0
26,1,3359,[0 0 0 0 0],0.07096356,0
26,1,4091,[0 0 0 0 0],0.0001505634,0
26,1,4092,[0 0 0 0 0],0.9999989,0
26,1,3334,[0 0 0 0 0],1.0,0
26,1,4005,[0 0 0 0 0],1.0,0
26,1,3991,[0 0 0 0 0],0.99987876,0
61,1,3578,[0 0 0 0 0],0.043552548,1
61,1,4095,[0 0 0 0 0],0.99998784,1
61,1,3799,[0 0 0 0 0],0.77358633,0
61,1,3144,[0 0 0 0 0],0.95555663,0
61,1,3131,[0 0 0 0 0],1.0,0
61,1,3520,[0 0 0 0 0],0.004317649,0
61,1,3515,[0 0 0 0 0],0.9999999,0
61,1,4093,[0 0 0 0 0],1.0,0
61,1,4094,[0 0 0 0 0],0.9954165,0
61,1,3527,[0 0 0 0 0],1.0,0
61,1,4096,[0 0 0 0 0],0.999203,0
61,1,2594,[0 0 0 0 0],4.306252e-05,0
61,1,4097,[0 0 0 0 0],0.99877936,0
61,1,3525,[0 0 0 0 0],1.0,0
62,0,2750,[0 0 0 0 0],1.0,1
62,0,3047,[0 0 0 0 0],1.0,0
62,0,3194,[0 0 0 0 0],1.0,0
62,0,3070,[0 0 0 0 0],0.9998902,0
62,0,2602,[0 0 0 0 0],0.7490331,0
62,0,2738,[0 0 0 0 0],1.0,0
62,0,2751,[0 0 0 0 0],1.0,0
62,0,3302,[0 0 0 0 0],1.0,0
62,0,4098,[0 0 0 0 0],1.0,0
62,0,3067,[0 0 0 0 0],0.9999999,0
62,0,3058,[0 0 0 0 0],0.9997614,0
62,0,42,[0 0 0 0 0],8.934736e-06,0
62,0,3056,[0 0 0 0 0],1.0,0
62,0,2785,[0 0 0 0 0],1.0,0
62,0,3046,[0 0 0 0 0],1.0,0
62,0,3073,[0 0 0 0 0],1.0,0
62,0,2540,[0 0 0 0 0],0.99952006,0
62,0,3075,[0 0 0 0 0],0.99999917,0
62,0,3069,[0 0 0 0 0],0.99969494,0
62,0,4099,[0 0 0 0 0],1.0,0
62,0,3064,[0 0 0 0 0],1.0,0
62,0,2591,[0 0 0 0 0],0.99881893,0
62,0,3079,[0 0 0 0 0],1.0,0
62,0,982,[0 0 0 0 0],1.0,0
62,0,2541,[0 0 0 0 0],1.0,0
62,0,3339,[0 0 0 0 0],0.9998882,0
62,0,3065,[0 0 0 0 0],0.9429141,0
62,0,3596,[0 0 0 0 0],0.9999938,0
62,0,2663,[0 0 0 0 0],0.99903107,0
29,1,3578,[0 0 0 0 0],0.90690243,1
29,1,2627,[0 0 0 0 0],0.11003641,0
29,1,4100,[0 0 0 0 0],0.0003727061,0
29,1,3499,[0 0 0 0 0],0.9999423,0
29,1,2543,[0 0 0 0 0],0.004838003,0
29,1,3516,[0 0 0 0 0],0.00010964002,0
29,1,3139,[0 0 0 0 0],0.29905862,0
29,1,3580,[0 0 0 0 0],1.5341921e-10,0
29,1,2879,[0 0 0 0 0],0.99999976,0
29,1,4101,[0 0 0 0 0],1.0,0
29,1,3787,[0 0 0 0 0],0.12258951,0
29,1,4102,[0 0 0 0 0],4.2806142e-10,0
29,1,3119,[0 0 0 0 0],0.9999999,0
29,1,3286,[0 0 0 0 0],6.736554e-07,0
29,1,3718,[0 0 0 0 0],0.9686535,0
29,1,2762,[0 0 0 0 0],4.7720583e-09,0
29,1,3138,[0 0 0 0 0],1.0,0
29,1,2615,[0 0 0 0 0],0.34707728,0
29,1,3509,[0 0 0 0 0],1.0,0
30,1,2879,[0 0 0 0 0],0.99992263,1
30,1,2595,[0 0 0 0 0],1.0,0
30,1,4103,[0 0 0 0 0],0.9999976,0
30,1,4104,[0 0 0 0 0],0.9999093,0
30,1,3286,[0 0 0 0 0],0.00039125347,0
30,1,2660,[0 0 0 0 0],0.14188948,0
30,1,1459,[0 0 0 0 0],1.0,0
30,1,3602,[0 0 0 0 0],0.99994075,0
30,1,3127,[0 0 0 0 0],1.0,0
30,1,3793,[0 0 0 0 0],1.0,0
30,1,4105,[0 0 0 0 0],0.9942719,0
30,1,2776,[0 0 0 0 0],1.0,0
30,1,2626,[0 0 0 0 0],0.9999963,0
30,1,4106,[0 0 0 0 0],0.9941916,0
30,1,3013,[0 0 0 0 0],1.0,0
30,1,3085,[0 0 0 0 0],0.9999999,0
30,1,4107,[0 0 0 0 0],0.99997413,0
30,1,2599,[0 0 0 0 0],1.0,0
30,1,4108,[0 0 0 0 0],1.0,0
30,1,3578,[0 0 0 0 0],0.99918526,0
30,1,4109,[0 0 0 0 0],1.0,0
30,1,3493,[0 0 0 0 0],0.8844371,0
30,1,2604,[0 0 0 0 0],1.0,0
30,1,4110,[0 0 0 0 0],0.29315245,0
30,1,2635,[0 0 0 0 0],0.99999964,0
30,1,3512,[0 0 0 0 0],1.0,0
30,1,4111,[0 0 0 0 0],0.13784283,0
30,1,4112,[0 0 0 0 0],1.0,0
30,1,2550,[0 0 0 0 0],1.0,0
30,1,2646,[0 0 0 0 0],0.9998665,0
30,1,3783,[0 0 0 0 0],0.99959296,0
30,1,4113,[0 0 0 0 0],1.0,0
30,1,3110,[0 0 0 0 0],0.998958,0
30,1,2762,[0 0 0 0 0],0.9881126,0
30,1,4114,[0 0 0 0 0],1.0,0
30,1,3495,[0 0 0 0 0],0.022614935,0
30,1,3138,[0 0 0 0 0],1.0,0
30,1,3323,[0 0 0 0 0],0.67902577,0
30,1,3610,[0 0 0 0 0],0.40893447,0
30,1,2705,[0 0 0 0 0],0.99999595,0
30,1,4115,[0 0 0 0 0],0.9521152,0
30,1,4116,[0 0 0 0 0],0.4958233,0
30,1,2768,[0 0 0 0 0],0.05985832,0
30,1,2547,[0 0 0 0 0],1.0,0
30,1,3139,[0 0 0 0 0],0.97962934,0
30,1,3496,[0 0 0 0 0],0.675997,0
30,1,4117,[0 0 0 0 0],0.15159127,0
30,1,4118,[0 0 0 0 0],0.9986669,0
30,1,2607,[0 0 0 0 0],0.9999995,0
30,1,2615,[0 0 0 0 0],0.999998,0
30,1,3608,[0 0 0 0 0],0.9999999,0
30,1,3131,[0 0 0 0 0],1.0,0
30,1,3499,[0 0 0 0 0],1.0,0
30,1,3109,[0 0 0 0 0],0.9999858,0
30,1,3580,[0 0 0 0 0],0.9613009,0
30,1,3960,[0 0 0 0 0],0.39613545,0
30,1,2594,[0 0 0 0 0],0.99418616,0
30,1,4119,[0 0 0 0 0],5.44212e-07,0
30,1,3615,[0 0 0 0 0],1.0,0
30,1,4120,[0 0 0 0 0],0.00023475815,0
30,1,4121,[0 0 0 0 0],0.99999917,0
30,1,2621,[0 0 0 0 0],1.0,0
30,1,4122,[0 0 0 0 0],0.9399872,0
30,1,4073,[0 0 0 0 0],0.9955746,0
30,1,3507,[0 0 0 0 0],1.0,0
30,1,4123,[0 0 0 0 0],0.028936058,0
30,1,2627,[0 0 0 0 0],0.9999939,0
30,1,3718,[0 0 0 0 0],0.9999999,0
30,1,1803,[0 0 0 0 0],1.0,0
30,1,2639,[0 0 0 0 0],0.99836975,0
48,0,2540,[0 0 0 0 0],0.99878806,1
48,0,2721,[0 0 0 0 0],1.0,0
48,0,2770,[0 0 0 0 0],0.9994129,0
48,0,2694,[0 0 0 0 0],0.7607819,0
48,0,2631,[0 0 0 0 0],1.0,0
48,0,2678,[0 0 0 0 0],1.0,0
48,0,2785,[0 0 0 0 0],1.0,0
48,0,2760,[0 0 0 0 0],0.9999181,0
48,0,2747,[0 0 0 0 0],0.061829697,0
48,0,2777,[0 0 0 0 0],1.0,0
48,0,2830,[0 0 0 0 0],1.0,0
48,0,2816,[0 0 0 0 0],1.0,0
48,0,2783,[0 0 0 0 0],0.00011863041,0
48,0,2682,[0 0 0 0 0],0.79601574,0
48,0,2794,[0 0 0 0 0],0.999821,0
48,0,2717,[0 0 0 0 0],1.0,0
48,0,2811,[0 0 0 0 0],1.0,0
48,0,2754,[0 0 0 0 0],0.99999976,0
48,0,2719,[0 0 0 0 0],0.9999999,0
21,1,2826,[0 0 0 0 0],2.9446133e-05,1
21,1,3333,[0 0 0 0 0],0.9910415,0
21,1,2835,[0 0 0 0 0],1.0,0
21,1,2828,[0 0 0 0 0],0.99867505,0
21,1,2959,[0 0 0 0 0],0.74278325,0
21,1,3466,[0 0 0 0 0],0.9952603,0
21,1,3481,[0 0 0 0 0],1.0,0
21,1,2864,[0 0 0 0 0],1.0,0
21,1,3355,[0 0 0 0 0],0.42149264,0
21,1,3331,[0 0 0 0 0],5.8273644e-09,0
21,1,3708,[0 0 0 0 0],5.57085e-09,0
21,1,3043,[0 0 0 0 0],1.0,0
21,1,3037,[0 0 0 0 0],3.420303e-05,0
21,1,3624,[0 0 0 0 0],0.2637364,0
99,0,3437,[0 0 0 0 0],0.9999975,1
99,0,2826,[0 0 0 0 0],1.0,0
5,1,2542,[0 0 0 0 0],1.1400614e-12,1
5,1,2548,[0 0 0 0 0],0.9999999,0
5,1,2823,[0 0 0 0 0],0.99999785,0
5,1,3105,[0 0 0 0 0],0.9999399,0
5,1,4124,[0 0 0 0 0],0.00014190465,0
5,1,3805,[0 0 0 0 0],1.0,0
5,1,2544,[0 0 0 0 0],0.9998073,0
5,1,2550,[0 0 0 0 0],1.0,0
5,1,2543,[0 0 0 0 0],0.029036598,0
5,1,2546,[0 0 0 0 0],0.999759,0
5,1,2547,[0 0 0 0 0],1.0,0
5,1,2549,[0 0 0 0 0],0.97931814,0
5,1,3108,[0 0 0 0 0],0.0062178676,0
5,1,2650,[0 0 0 0 0],0.26017323,0
5,1,4125,[0 0 0 0 0],0.9997156,0
5,1,2551,[0 0 0 0 0],0.007229553,0
23,1,3261,[0 0 0 0 0],3.4274144e-05,1
23,1,3190,[0 0 0 0 0],0.99999976,0
23,1,2541,[0 0 0 0 0],0.99995506,0
23,1,2590,[0 0 0 0 0],0.66391885,0
84,1,3462,[0 0 0 0 0],0.9953667,1
84,1,3780,[0 0 0 0 0],1.0,0
84,1,2914,[0 0 0 0 0],0.9949797,0
84,1,3037,[0 0 0 0 0],3.7568025e-06,0
84,1,3103,[0 0 0 0 0],0.99700457,0
84,1,3790,[0 0 0 0 0],0.16055143,0
84,1,3808,[0 0 0 0 0],1.0,0
84,1,4126,[0 0 0 0 0],0.99999976,0
84,1,3781,[0 0 0 0 0],1.0,0
84,1,3474,[0 0 0 0 0],0.7397323,0
84,1,4127,[0 0 0 0 0],1.0,0
84,1,2828,[0 0 0 0 0],1.0,0
84,1,3039,[0 0 0 0 0],1.0,0
84,1,2548,[0 0 0 0 0],1.0,0
84,1,2876,[0 0 0 0 0],1.0,0
84,1,4128,[0 0 0 0 0],1.0,0
84,1,3521,[0 0 0 0 0],0.84106845,0
84,1,3503,[0 0 0 0 0],0.81544346,0
84,1,4129,[0 0 0 0 0],1.0,0
84,1,3326,[0 0 0 0 0],0.99999857,0
84,1,3340,[0 0 0 0 0],1.0,0
84,1,2546,[0 0 0 0 0],0.9999999,0
84,1,3484,[0 0 0 0 0],1.0,0
84,1,2671,[0 0 0 0 0],0.97437197,0
84,1,2824,[0 0 0 0 0],1.0567951e-05,0
84,1,4130,[0 0 0 0 0],0.005593563,0
84,1,3614,[0 0 0 0 0],0.8113184,0
84,1,4131,[0 0 0 0 0],1.0,0
84,1,3359,[0 0 0 0 0],0.96070486,0
84,1,4132,[0 0 0 0 0],0.9999908,0
84,1,3996,[0 0 0 0 0],0.9999994,0
84,1,3354,[0 0 0 0 0],0.9999994,0
84,1,3489,[0 0 0 0 0],0.00056442287,0
84,1,3351,[0 0 0 0 0],1.0,0
84,1,3717,[0 0 0 0 0],1.0,0
84,1,2545,[0 0 0 0 0],0.1162175,0
84,1,3505,[0 0 0 0 0],0.99982613,0
84,1,3568,[0 0 0 0 0],5.576721e-07,0
84,1,3786,[0 0 0 0 0],0.0011360488,0
84,1,4133,[0 0 0 0 0],0.013006233,0
84,1,3502,[0 0 0 0 0],0.98973936,0
84,1,3114,[0 0 0 0 0],1.0,0
84,1,2843,[0 0 0 0 0],1.0,0
84,1,3491,[0 0 0 0 0],0.26989728,0
84,1,3102,[0 0 0 0 0],1.0,0
84,1,3716,[0 0 0 0 0],0.65788835,0
84,1,3460,[0 0 0 0 0],4.3054388e-05,0
84,1,3035,[0 0 0 0 0],1.0,0
84,1,3613,[0 0 0 0 0],8.782065e-05,0
84,1,3370,[0 0 0 0 0],0.46452913,0
84,1,3787,[0 0 0 0 0],1.15824726e-07,0
84,1,2621,[0 0 0 0 0],1.0,0
84,1,3034,[0 0 0 0 0],0.99993527,0
84,1,3041,[0 0 0 0 0],1.0,0
84,1,53,[0 0 0 0 0],0.9976451,0
84,1,3500,[0 0 0 0 0],1.0,0
84,1,3792,[0 0 0 0 0],0.9012681,0
84,1,2721,[0 0 0 0 0],1.0,0
38,1,4136,[0 0 0 0 0],2.1385106e-10,1
38,1,3605,[0 0 0 0 0],1.0,0
38,1,4134,[0 0 0 0 0],0.19892894,0
38,1,2594,[0 0 0 0 0],4.1435287e-05,0
38,1,2542,[0 0 0 0 0],7.476934e-13,0
38,1,2543,[0 0 0 0 0],4.5521514e-07,0
38,1,3602,[0 0 0 0 0],0.9999902,0
38,1,3694,[0 0 0 0 0],8.287036e-08,0
