user,user_type,candidate_news,candidate_news_type,score,label
77,0,2829,[0 0 0 0 0],8.100927,0
77,0,3042,[0 0 0 0 0],7.8173714,0
59,0,2872,[0 0 0 0 0],7.408398,1
59,0,2560,[0 0 0 0 0],8.020758,0
59,0,2992,[0 0 0 0 0],7.364501,0
59,0,2587,[0 0 0 0 0],7.2611403,0
59,0,2577,[0 0 0 0 0],6.7801313,0
59,0,2582,[0 0 0 0 0],7.9442754,0
59,0,2940,[0 0 0 0 0],8.036667,0
59,0,2574,[0 0 0 0 0],7.56825,0
59,0,2588,[0 0 0 0 0],7.4953165,0
59,0,2891,[0 0 0 0 0],8.02157,0
59,0,2554,[0 0 0 0 0],6.642688,0
64,1,3502,[0 0 0 0 0],7.5845385,1
64,1,3037,[0 0 0 0 0],9.570163,0
64,1,3026,[0 0 0 0 0],7.3683147,0
64,1,3354,[0 0 0 0 0],8.479603,0
64,1,3340,[0 0 0 0 0],8.946996,0
64,1,3490,[0 0 0 0 0],7.98838,0
64,1,3717,[0 0 0 0 0],8.792869,0
64,1,4087,[0 0 0 0 0],9.215326,0
64,1,1803,[0 0 0 0 0],-51.12854,0
64,1,3351,[0 0 0 0 0],9.512747,0
64,1,3463,[0 0 0 0 0],6.934198,0
26,1,2980,[0 0 0 0 0],10.586005,1
26,1,2580,[0 0 0 0 0],9.879964,0
26,1,2841,[0 0 0 0 0],10.9035,0
26,1,3817,[0 0 0 0 0],12.002647,0
26,1,3478,[0 0 0 0 0],7.8618484,0
26,1,3391,[0 0 0 0 0],9.339402,0
26,1,3648,[0 0 0 0 0],8.1262455,0
26,1,3444,[0 0 0 0 0],4.0677376,0
26,1,2891,[0 0 0 0 0],11.702617,0
26,1,2872,[0 0 0 0 0],6.4262447,0
26,1,3368,[0 0 0 0 0],10.192601,0
26,1,3402,[0 0 0 0 0],8.854163,0
26,1,2560,[0 0 0 0 0],5.218647,0
26,1,3339,[0 0 0 0 0],5.3785195,0
26,1,3366,[0 0 0 0 0],11.59741,0
26,1,2854,[0 0 0 0 0],8.31417,0
26,1,3633,[0 0 0 0 0],9.443955,0
26,1,3347,[0 0 0 0 0],4.762781,0
26,1,3095,[0 0 0 0 0],7.0078797,0
26,1,2567,[0 0 0 0 0],5.3460617,0
26,1,2992,[0 0 0 0 0],7.3061433,0
26,1,4088,[0 0 0 0 0],11.196768,0
26,1,2832,[0 0 0 0 0],6.814768,0
26,1,3396,[0 0 0 0 0],10.164222,0
26,1,2582,[0 0 0 0 0],10.09787,0
26,1,4089,[0 0 0 0 0],10.604792,0
26,1,2577,[0 0 0 0 0],5.128672,0
26,1,4090,[0 0 0 0 0],9.39145,0
26,1,3688,[0 0 0 0 0],11.042872,0
26,1,3359,[0 0 0 0 0],10.711607,0
26,1,4091,[0 0 0 0 0],9.375522,0
26,1,4092,[0 0 0 0 0],10.514227,0
26,1,3334,[0 0 0 0 0],8.852412,0
26,1,4005,[0 0 0 0 0],4.6930385,0
26,1,3991,[0 0 0 0 0],6.879274,0
61,1,3578,[0 0 0 0 0],8.8598795,1
61,1,4095,[0 0 0 0 0],10.123356,1
61,1,3799,[0 0 0 0 0],8.550575,0
61,1,3144,[0 0 0 0 0],-7.504516,0
61,1,3131,[0 0 0 0 0],-2.2197592,0
61,1,3520,[0 0 0 0 0],-2.2779348,0
61,1,3515,[0 0 0 0 0],-2.6532097,0
61,1,4093,[0 0 0 0 0],-2.863774,0
61,1,4094,[0 0 0 0 0],-6.0216494,0
61,1,3527,[0 0 0 0 0],-4.649642,0
61,1,4096,[0 0 0 0 0],-2.7376456,0
61,1,2594,[0 0 0 0 0],-3.0604107,0
61,1,4097,[0 0 0 0 0],-3.8837314,0
61,1,3525,[0 0 0 0 0],-5.212635,0
62,0,2750,[0 0 0 0 0],-3.1482022,1
62,0,3047,[0 0 0 0 0],-4.890362,0
62,0,3194,[0 0 0 0 0],-3.339064,0
62,0,3070,[0 0 0 0 0],-4.2125764,0
62,0,2602,[0 0 0 0 0],-4.398499,0
62,0,2738,[0 0 0 0 0],-3.691625,0
62,0,2751,[0 0 0 0 0],-4.2514167,0
62,0,3302,[0 0 0 0 0],-4.0917053,0
62,0,4098,[0 0 0 0 0],-3.3321416,0
62,0,3067,[0 0 0 0 0],-3.9149733,0
62,0,3058,[0 0 0 0 0],-4.9718513,0
62,0,42,[0 0 0 0 0],-3.8152657,0
62,0,3056,[0 0 0 0 0],-4.2601714,0
62,0,2785,[0 0 0 0 0],-2.9383411,0
62,0,3046,[0 0 0 0 0],-3.7216387,0
62,0,3073,[0 0 0 0 0],-3.522954,0
62,0,2540,[0 0 0 0 0],-3.221065,0
62,0,3075,[0 0 0 0 0],-3.1249833,0
62,0,3069,[0 0 0 0 0],-3.8682206,0
62,0,4099,[0 0 0 0 0],-2.7838607,0
62,0,3064,[0 0 0 0 0],-3.09023,0
62,0,2591,[0 0 0 0 0],-3.5435433,0
62,0,3079,[0 0 0 0 0],-3.248125,0
62,0,982,[0 0 0 0 0],46.985157,0
62,0,2541,[0 0 0 0 0],-3.6928587,0
62,0,3339,[0 0 0 0 0],-3.5126414,0
62,0,3065,[0 0 0 0 0],-3.7089908,0
62,0,3596,[0 0 0 0 0],-4.8495107,0
62,0,2663,[0 0 0 0 0],-3.7172825,0
29,1,3578,[0 0 0 0 0],0.15132332,1
29,1,2627,[0 0 0 0 0],-2.4076538,0
29,1,4100,[0 0 0 0 0],-3.3489304,0
29,1,3499,[0 0 0 0 0],-4.7992506,0
29,1,2543,[0 0 0 0 0],-4.0236754,0
29,1,3516,[0 0 0 0 0],-9.31262,0
29,1,3139,[0 0 0 0 0],-3.301023,0
29,1,3580,[0 0 0 0 0],-2.2241974,0
29,1,2879,[0 0 0 0 0],-7.1591024,0
29,1,4101,[0 0 0 0 0],-4.0909405,0
29,1,3787,[0 0 0 0 0],27.084846,0
29,1,4102,[0 0 0 0 0],24.949192,0
29,1,3119,[0 0 0 0 0],26.67673,0
29,1,3286,[0 0 0 0 0],23.867367,0
29,1,3718,[0 0 0 0 0],26.817846,0
29,1,2762,[0 0 0 0 0],25.103802,0
29,1,3138,[0 0 0 0 0],26.392958,0
29,1,2615,[0 0 0 0 0],27.820679,0
29,1,3509,[0 0 0 0 0],27.608532,0
30,1,2879,[0 0 0 0 0],23.555538,1
30,1,2595,[0 0 0 0 0],28.106888,0
30,1,4103,[0 0 0 0 0],25.884409,0
30,1,4104,[0 0 0 0 0],24.594759,0
30,1,3286,[0 0 0 0 0],26.997957,0
30,1,2660,[0 0 0 0 0],23.45026,0
30,1,1459,[0 0 0 0 0],323.57678,0
30,1,3602,[0 0 0 0 0],28.082733,0
30,1,3127,[0 0 0 0 0],28.166494,0
30,1,3793,[0 0 0 0 0],27.298244,0
30,1,4105,[0 0 0 0 0],27.637775,0
30,1,2776,[0 0 0 0 0],27.240232,0
30,1,2626,[0 0 0 0 0],24.303019,0
30,1,4106,[0 0 0 0 0],24.8678,0
30,1,3013,[0 0 0 0 0],23.682373,0
30,1,3085,[0 0 0 0 0],25.296782,0
30,1,4107,[0 0 0 0 0],26.235806,0
30,1,2599,[0 0 0 0 0],26.602499,0
30,1,4108,[0 0 0 0 0],28.19155,0
30,1,3578,[0 0 0 0 0],24.549074,0
30,1,4109,[0 0 0 0 0],26.397604,0
30,1,3493,[0 0 0 0 0],24.17921,0
30,1,2604,[0 0 0 0 0],23.967094,0
30,1,4110,[0 0 0 0 0],26.533884,0
30,1,2635,[0 0 0 0 0],25.131937,0
30,1,3512,[0 0 0 0 0],26.572483,0
30,1,4111,[0 0 0 0 0],23.756107,0
30,1,4112,[0 0 0 0 0],26.509993,0
30,1,2550,[0 0 0 0 0],26.520138,0
30,1,2646,[0 0 0 0 0],24.921413,0
30,1,3783,[0 0 0 0 0],24.950321,0
30,1,4113,[0 0 0 0 0],26.632956,0
30,1,3110,[0 0 0 0 0],26.9285,0
30,1,2762,[0 0 0 0 0],28.2429,0
30,1,4114,[0 0 0 0 0],20.470142,0
30,1,3495,[0 0 0 0 0],29.323439,0
30,1,3138,[0 0 0 0 0],25.812986,0
30,1,3323,[0 0 0 0 0],25.437635,0
30,1,3610,[0 0 0 0 0],26.284172,0
30,1,2705,[0 0 0 0 0],23.99973,0
30,1,4115,[0 0 0 0 0],23.168365,0
30,1,4116,[0 0 0 0 0],-18.298033,0
30,1,2768,[0 0 0 0 0],-15.6652355,0
30,1,2547,[0 0 0 0 0],-15.294328,0
30,1,3139,[0 0 0 0 0],-17.087227,0
30,1,3496,[0 0 0 0 0],-17.051453,0
30,1,4117,[0 0 0 0 0],-15.972398,0
30,1,4118,[0 0 0 0 0],-18.036076,0
30,1,2607,[0 0 0 0 0],-19.33623,0
30,1,2615,[0 0 0 0 0],-17.548977,0
30,1,3608,[0 0 0 0 0],-17.019234,0
30,1,3131,[0 0 0 0 0],-15.555451,0
30,1,3499,[0 0 0 0 0],-15.98945,0
30,1,3109,[0 0 0 0 0],-15.692195,0
30,1,3580,[0 0 0 0 0],-15.542628,0
30,1,3960,[0 0 0 0 0],-18.209938,0
30,1,2594,[0 0 0 0 0],-14.778204,0
30,1,4119,[0 0 0 0 0],-15.273444,0
30,1,3615,[0 0 0 0 0],-14.064962,0
30,1,4120,[0 0 0 0 0],-13.583956,0
30,1,4121,[0 0 0 0 0],-15.104373,0
30,1,2621,[0 0 0 0 0],-15.906207,0
30,1,4122,[0 0 0 0 0],-16.999144,0
30,1,4073,[0 0 0 0 0],-15.2635975,0
30,1,3507,[0 0 0 0 0],-15.871312,0
30,1,4123,[0 0 0 0 0],-15.563806,0
30,1,2627,[0 0 0 0 0],-16.03305,0
30,1,3718,[0 0 0 0 0],-14.881276,0
30,1,1803,[0 0 0 0 0],-76.572525,0
30,1,2639,[0 0 0 0 0],-15.578655,0
48,0,2540,[0 0 0 0 0],-15.557567,1
48,0,2721,[0 0 0 0 0],-15.764192,0
48,0,2770,[0 0 0 0 0],-16.314623,0
48,0,2694,[0 0 0 0 0],-15.211187,0
48,0,2631,[0 0 0 0 0],-16.180138,0
48,0,2678,[0 0 0 0 0],-15.537001,0
48,0,2785,[0 0 0 0 0],-15.804648,0
48,0,2760,[0 0 0 0 0],-15.675457,0
48,0,2747,[0 0 0 0 0],-17.42691,0
48,0,2777,[0 0 0 0 0],-16.054193,0
48,0,2830,[0 0 0 0 0],-16.276497,0
48,0,2816,[0 0 0 0 0],-16.206007,0
48,0,2783,[0 0 0 0 0],-16.78376,0
48,0,2682,[0 0 0 0 0],-16.544176,0
48,0,2794,[0 0 0 0 0],-15.706374,0
48,0,2717,[0 0 0 0 0],-16.581247,0
48,0,2811,[0 0 0 0 0],-16.197418,0
48,0,2754,[0 0 0 0 0],-16.420992,0
48,0,2719,[0 0 0 0 0],-15.495306,0
21,1,2826,[0 0 0 0 0],-17.217207,1
21,1,3333,[0 0 0 0 0],-13.940235,0
21,1,2835,[0 0 0 0 0],16.964859,0
21,1,2828,[0 0 0 0 0],24.774752,0
21,1,2959,[0 0 0 0 0],23.262255,0
21,1,3466,[0 0 0 0 0],21.547197,0
21,1,3481,[0 0 0 0 0],24.801718,0
21,1,2864,[0 0 0 0 0],19.808258,0
21,1,3355,[0 0 0 0 0],21.377417,0
21,1,3331,[0 0 0 0 0],19.264618,0
21,1,3708,[0 0 0 0 0],16.09142,0
21,1,3043,[0 0 0 0 0],24.123024,0
21,1,3037,[0 0 0 0 0],27.180668,0
21,1,3624,[0 0 0 0 0],20.990824,0
99,0,3437,[0 0 0 0 0],21.42003,1
99,0,2826,[0 0 0 0 0],21.37202,0
5,1,2542,[0 0 0 0 0],24.521122,1
5,1,2548,[0 0 0 0 0],18.218435,0
5,1,2823,[0 0 0 0 0],22.086536,0
5,1,3105,[0 0 0 0 0],21.79781,0
5,1,4124,[0 0 0 0 0],18.686943,0
5,1,3805,[0 0 0 0 0],23.37385,0
5,1,2544,[0 0 0 0 0],24.581335,0
5,1,2550,[0 0 0 0 0],19.364006,0
5,1,2543,[0 0 0 0 0],17.731287,0
5,1,2546,[0 0 0 0 0],24.248758,0
5,1,2547,[0 0 0 0 0],20.570042,0
5,1,2549,[0 0 0 0 0],21.443943,0
5,1,3108,[0 0 0 0 0],22.575197,0
5,1,2650,[0 0 0 0 0],22.1855,0
5,1,4125,[0 0 0 0 0],21.879929,0
5,1,2551,[0 0 0 0 0],20.84057,0
23,1,3261,[0 0 0 0 0],18.968119,1
23,1,3190,[0 0 0 0 0],20.398228,0
23,1,2541,[0 0 0 0 0],25.306988,0
23,1,2590,[0 0 0 0 0],19.601849,0
84,1,3462,[0 0 0 0 0],21.858364,1
84,1,3780,[0 0 0 0 0],22.564503,0
84,1,2914,[0 0 0 0 0],20.495312,0
84,1,3037,[0 0 0 0 0],22.717463,0
84,1,3103,[0 0 0 0 0],21.754215,0
84,1,3790,[0 0 0 0 0],20.905104,0
84,1,3808,[0 0 0 0 0],20.110207,0
84,1,4126,[0 0 0 0 0],20.384237,0
84,1,3781,[0 0 0 0 0],19.131569,0
84,1,3474,[0 0 0 0 0],22.361412,0
84,1,4127,[0 0 0 0 0],22.193607,0
84,1,2828,[0 0 0 0 0],22.718552,0
84,1,3039,[0 0 0 0 0],19.947056,0
84,1,2548,[0 0 0 0 0],19.48785,0
84,1,2876,[0 0 0 0 0],21.622015,0
84,1,4128,[0 0 0 0 0],21.347624,0
84,1,3521,[0 0 0 0 0],-12.826975,0
84,1,3503,[0 0 0 0 0],-13.549027,0
84,1,4129,[0 0 0 0 0],-12.511483,0
84,1,3326,[0 0 0 0 0],-13.178937,0
84,1,3340,[0 0 0 0 0],-16.392788,0
84,1,2546,[0 0 0 0 0],-13.827397,0
84,1,3484,[0 0 0 0 0],-15.016461,0
84,1,2671,[0 0 0 0 0],-15.1439705,0
84,1,2824,[0 0 0 0 0],-14.232595,0
84,1,4130,[0 0 0 0 0],-13.418778,0
84,1,3614,[0 0 0 0 0],-13.480205,0
84,1,4131,[0 0 0 0 0],-12.273008,0
84,1,3359,[0 0 0 0 0],-14.394578,0
84,1,4132,[0 0 0 0 0],-13.979178,0
84,1,3996,[0 0 0 0 0],-13.815411,0
84,1,3354,[0 0 0 0 0],-13.165615,0
84,1,3489,[0 0 0 0 0],-12.969457,0
84,1,3351,[0 0 0 0 0],-13.0511465,0
84,1,3717,[0 0 0 0 0],-13.17984,0
84,1,2545,[0 0 0 0 0],-15.249893,0
84,1,3505,[0 0 0 0 0],-15.997668,0
84,1,3568,[0 0 0 0 0],-16.403101,0
84,1,3786,[0 0 0 0 0],-14.935076,0
84,1,4133,[0 0 0 0 0],-15.389787,0
84,1,3502,[0 0 0 0 0],-13.66762,0
84,1,3114,[0 0 0 0 0],-14.658892,0
84,1,2843,[0 0 0 0 0],-13.298363,0
84,1,3491,[0 0 0 0 0],-12.596174,0
84,1,3102,[0 0 0 0 0],-13.549122,0
84,1,3716,[0 0 0 0 0],-11.1970005,0
84,1,3460,[0 0 0 0 0],-14.689788,0
84,1,3035,[0 0 0 0 0],-16.362862,0
84,1,3613,[0 0 0 0 0],-13.418329,0
84,1,3370,[0 0 0 0 0],-13.151541,0
84,1,3787,[0 0 0 0 0],-14.359447,0
84,1,2621,[0 0 0 0 0],-11.201448,0
84,1,3034,[0 0 0 0 0],-14.71937,0
84,1,3041,[0 0 0 0 0],-13.043638,0
84,1,53,[0 0 0 0 0],-12.089646,0
84,1,3500,[0 0 0 0 0],-13.652536,0
84,1,3792,[0 0 0 0 0],-14.332723,0
84,1,2721,[0 0 0 0 0],-14.620094,0
38,1,4136,[0 0 0 0 0],-12.98874,1
38,1,3605,[0 0 0 0 0],-18.945469,0
38,1,4134,[0 0 0 0 0],-13.077462,0
38,1,2594,[0 0 0 0 0],-12.5831995,0
38,1,2542,[0 0 0 0 0],-13.252239,0
38,1,2543,[0 0 0 0 0],-14.535885,0
38,1,3602,[0 0 0 0 0],-12.43696,0
38,1,3694,[0 0 0 0 0],-12.214481,0
